,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
1064,Mitch Rapp: Off Book,Ayman Samman,"['American Sniper', 'The Looming Tower']",N/A,"Actor, Producer, Director",5 wins
1065,Mitch Rapp: Off Book,Steve Briscoe,"['Stabbing Stupidity', 'The Employee Agreement']",N/A,"Actor, Producer, Writer",1 win
1066,Mitch Rapp: Off Book,Richard O. Ryan,"['Come Out Fighting', 'Mitch Rapp: Off Book']",N/A,"Actor, Stunts, Producer",N/A
1067,Mitch Rapp: Off Book,Kathleen Benner,"['Withered One', 'Return to Yucca Flats: Desert Man-Beast']",N/A,"Actress, Writer, Costume Designer",N/A
1068,Mitch Rapp: Off Book,Brett Lingenfelter,"[""Dr. Saville's Horror Show"", 'The Black Horseman']",N/A,"Actor, Stunts",N/A
1069,Mitch Rapp: Off Book,Joseph Ciaramitaro,"['The Trip', 'Mitch Rapp: Off Book']",N/A,"Actor, Writer, Cinematographer",N/A
1070,Triumphant,Garrett H. Dumas,"['Deadpool & Black Panther: Back in Red & Black', 'Deadpool & Black Panther: The Gauntlet']",N/A,"Actor, Stunts, Director",1 win
1071,Triumphant,Adonijah,"['The Fourth', 'Back to One: First Position']",N/A,"Actor, Stunts, Additional Crew",Adonijah Lee Bingham
1072,Triumphant,Shannon D. Keith,"['The Boss', 'The Light Hiding in the Darkness']",1963,"Actress, Additional Crew, Cinematographer",N/A
1073,Triumphant,Braxton Cosby,"['Triumphant', 'The Snare: A Supernatural Conspiracy against Humanity']",N/A,"Actor, Producer",N/A
1074,Triumphant,Ali Farnum,"['Triumphant', 'The Bizarre']",N/A,"Actress, Stunts",N/A
1075,Triumphant,Irene Polk,"['The Light Hiding in the Darkness', 'Star Wars: Birth of a Sith']",N/A,"Actress, Stunts",N/A
1076,Triumphant,Carnell Holley,"['Uncanny X-Men', 'Deadpool & Black Panther: Back in Red & Black']",N/A,"Actor, Stunts, Producer",N/A
1077,Triumphant,Anthony T. Greer,"['Deadpool & Black Panther: The Gauntlet', 'Triumphant']",N/A,Actor,N/A
1078,Prerequisite,Aurora Heimbach,"['Loud Places', 'Soul to Keep']",N/A,Actress,N/A
1079,Prerequisite,Garrett Hendricks,"['Law & Order: Special Victims Unit', 'of the essence']",N/A,Actor,N/A
1080,Prerequisite,Peter Halpin,"['Daredevil', 'Red Dead Redemption II']",1984,"Actor, Producer",1 win
1081,Prerequisite,Brian Berrebbi,"['Billions', 'The Marvelous Mrs. Maisel']",1978,Actor,N/A
1082,Prerequisite,Daniel Hawk Hicks,"[""Pamina: Hysteria in Mozart's Magic Flute"", 'School Spirits']",N/A,Actor,Daniel Hicks
1083,Prerequisite,Vin Kridakorn,"['In Sync', 'Milkshake']",N/A,"Actor, Producer",3 wins & 10 nominations
1084,Prerequisite,Tanya Perez,"['Orange Is the New Black', 'Jessica Jones']",N/A,"Actress, Producer, Writer",3 wins
1085,Prerequisite,Frank Gallo,"['Prerequisite', 'Casual Sex']",N/A,"Actor, Producer",N/A
1086,False Flag,Maarten Dannenberg,"['Good People', 'While at War']",N/A,Actor,7 wins & 4 nominations
1087,False Flag,Tanya de la Cruz,"['Renewable', 'Rage']",1972,"Actress, Additional Crew",1 win
1088,False Flag,Mohamed El Haddad,"['False Flag', 'Batallón Gernika, esperanza de libertad (1945-2015)']",N/A,Actor,N/A
1089,Signals,Matthew D. Padmore,"['Self Harm', 'Turtle Love']",N/A,"Second Unit Director or Assistant Director, Additional Crew, Producer",N/A
1090,Break Room,Julia Hourahine,"['Break Room', 'Karate Girl: Brawl']",N/A,Actress,N/A
1091,Break Room,Jocelyn Anna Lernout,"['The One I Adore', 'Break Room']",N/A,"Actress, Producer",N/A
1092,Break Room,Jackie Mustakie,"['Break Room', 'Pov']",N/A,Actor,N/A
1093,Break Room,Trevor Middleton,"['Break Room', 'The Decision']",N/A,"Actor, Camera and Electrical Department",N/A
1094,Break Room,David Straus,"['Project Breakwater', 'Haphead']",N/A,"Actor, Second Unit Director or Assistant Director",N/A
1095,Break Room,Thomas Lorber,"['Titans', 'Transformers: Rise of the Beasts']",N/A,"Stunts, Director, Actor",2 wins & 2 nominations
1096,Duo,Stan J. Adams,"['The Equalizer', 'A Message from Brianna']",N/A,"Actor, Producer, Camera and Electrical Department",1 nomination
1097,Duo,Tiffany Browne-Tavarez,"['Tiger Lily', 'The Avenger of Blood: Redemption']",N/A,"Actress, Make-Up Department",N/A
1098,Duo,Mickey Deymon,"['Duo', 'Robin: Teaser']",N/A,"Actress, Director, Writer",N/A
1099,Duo,Luis Moreta,"['Robin: Teaser', 'Duo']",N/A,"Actor, Second Unit Director or Assistant Director",N/A
1100,Super,Rio Mangini,"['Wolf Pack', 'Everything Sucks!']",2002,"Actor, Composer, Music Department",10 wins & 10 nominations
1101,Super,Mason Cotton,"['Hey Arnold: The Jungle Movie', 'Mad Men']",2002,"Actor, Soundtrack",2 wins & 2 nominations
1102,Eden Grey,Mhairi Calvey,"['Braveheart', 'Boat Story']",7,"Actress, Producer, Director",5 wins & 4 nominations
1103,Eden Grey,Timothy Hofmeier,"['Star Cops', 'Eden Grey']",N/A,Actor,N/A
1104,Eden Grey,Keith Porter,"['A Lust for love', 'My Bloody Galentine']",N/A,Actor,N/A
1105,Eden Grey,Marco Mintaka,"['On the Rock', 'Good Life']",1978,"Actor, Director, Cinematographer",N/A
1106,Eden Grey,Hannah Chalmers,"['45 Years', 'Containment']",N/A,"Actress, Script and Continuity Department",N/A
1107,The Wraith,Keith Porter,"['A Lust for love', 'My Bloody Galentine']",N/A,Actor,N/A
1108,The Wraith,Marco Mintaka,"['On the Rock', 'Good Life']",1978,"Actor, Director, Cinematographer",N/A
1109,The Wraith,Hannah Chalmers,"['45 Years', 'Containment']",N/A,"Actress, Script and Continuity Department",N/A
1110,Homicide Crew,Jason Marcus Griffith,"['Extremely Wicked, Shockingly Evil and Vile', 'The Old Man & the Gun']",N/A,"Actor, Producer, Director",N/A
1111,Homicide Crew,April Tweedy,"['Domestic Seduction', 'Gareth']",N/A,Actress,1 win
1112,Homicide Crew,Erin Perez,"['Homicide Crew', 'Homicide Crew']",N/A,"Actress, Second Unit Director or Assistant Director, Producer",N/A
1113,Homicide Crew,Chase Craig,"['Hitman Conspiracy', 'FAMILY']",1993,"Actor, Writer, Director",N/A
1114,Final Four,Maya Ortega,"['CBGB', 'Final Four']",N/A,"Actress, Additional Crew, Producer",N/A
1115,Final Four,Nick Holland,"['The Pink Concept', 'Final Four']",N/A,Actor,N/A
1116,Final Four,Geoff Marslett,"['Quantum Cowboys', 'The Phantom 52']",N/A,"Actor, Producer, Director",13 wins & 12 nominations
1117,Final Four,Shayn Herndon,"['Tombstone-Rashomon', 'Bill the Galactic Hero']",N/A,Actor,N/A
1118,Final Four,James Benton,"['The Trap', 'Final Four']",N/A,"Writer, Director, Actor",N/A
1119,Skripka,Lenn Kudrjawizki,"['Vikings', 'Babylon Berlin']",1975,"Actor, Producer, Director",4 nominations
1120,Skripka,Vladimir Koshevoy,"['Crime and Punishment', 'Petropolis']",1976,Actor,N/A
1121,Skripka,Michael Gor,"['Hunter Killer', 'Bridge of Spies']",1965,Actor,N/A
1122,Skripka,Vyacheslav Chepurchenko,"['Prizrak', 'The Bride']",1987,Actor,N/A
1123,Skripka,Masha King,"['Hightown', 'Madam Secretary']",N/A,"Actress, Producer",N/A
1124,Skripka,Maria Zykova,"['Londongrad', '99% Alive']",1986,Actress,Mariya Zykova
1125,Spoiler Alert,Hailey Hayes,"['The Powerpuff Girls: A Fan Film', 'Anubis']",N/A,"Actress, Producer, Writer",N/A
1126,Spoiler Alert,Mitchell Shin,"['What is Art', 'The Mattchelor']",N/A,"Actor, Producer, Writer",Michelle McKenna
1127,Spoiler Alert,Eric Carpenter,"['Amber Dreams', 'The Labyrinth']",N/A,"Actor, Stunts",6′ 1″ (1.85 m)
1128,Black Dahlia,Brianna Goldie,"['The Umbrella Academy', 'The Expanse']",N/A,"Stunts, Actress, Producer",Brianna Heald
1129,Cain & Abel,Adam Basil,"['The Last of Us', 'Venom: Let There Be Carnage']",N/A,"Writer, Actor, Director",3 wins & 1 nomination
1130,Cain & Abel,Darryl Canham,"['Kingsman: The Secret Service', 'Kingsman: The Golden Circle']",N/A,"Stunts, Actor, Producer",N/A
1131,Cain & Abel,Matthew Daos,"['God of War Ragnarök', 'Cain & Abel']",N/A,"Actor, Stunts",N/A
1132,Cain & Abel,Ola Skancke Karlsen,"['The Trip', 'The 12th Man']",N/A,"Stunts, Actor",N/A
1133,Cain & Abel,Samuel Joon Lee,"['The Brokenhearted', 'Silverback']",N/A,"Actor, Stunts, Location Management",N/A
1134,Cain & Abel,Vaughan Lee,"['Cain & Abel', 'Green Street 3: Never Back Down']",N/A,"Actor, Art Department",N/A
1135,Fremont,David Kamens,"['Escape Room', 'The Wild Life with Jeremy']",N/A,"Director, Producer, Actor",N/A
1136,Roll Out,Austin Bitikofer,"['Silent Night, Bloody Night 3: Descent', 'Bait']",N/A,"Producer, Actor, Camera and Electrical Department",3 wins & 1 nomination
1137,Roll Out,Erin Brennan,"['Mad Megatron', 'Roll Out']",N/A,"Actress, Camera and Electrical Department, Producer",N/A
1138,Roll Out,Chandler DeYoung,"['Transformers: Interstellar', 'Mad Megatron']",N/A,"Producer, Actor",N/A
1139,Roll Out,Felzbug,"['Transformers Interstellar: Blitzkrieg', 'Roll Out']",N/A,"Actor, Producer",N/A
1140,Roll Out,Samuel Jay Flatman,"['Transformers: Interstellar', 'Transformers Interstellar: Blitzkrieg']",N/A,"Editor, Actor, Writer",N/A
1141,Roll Out,Zach Fuller,"['Suction Cup Man', 'Spooky Month']",1999,Actor,N/A
1142,Roll Out,Jack McCaffrey,"['Roll Out', 'Transformers: Interstellar: 5th Anniversary Remake']",N/A,Actor,N/A
1143,Chocolate,Mathieu Szymkowiak,"['Westworld', 'Magnum P.I.']",N/A,Actor,N/A
1144,Chocolate,Coty Loran,"['Blank Space', 'Eli']",N/A,"Actress, Producer",Coty Nicoson
1145,Consequences,Parker Dawson Frye,"['The Adventures of the Fatbat Episode II: The Iceman Cometh: Justice Rises', ""Hello World, I'm Batty""]",N/A,Actor,N/A
1146,Consequences,Jassin Hakim,"['Consequences', 'Casey Jones: Overtime']",N/A,Actor,N/A
1147,Consequences,Jamie LeClaire,"['Consequences', 'Daddy']",N/A,Actress,N/A
1148,Consequences,Sarah Pearcy,"['Consequences', 'Just Desserts']",N/A,Actress,N/A
1149,Lenity,Chloe Campas,"['AirB-N-Dead', 'Chocolate']",N/A,Actress,N/A
1150,Brad Lee,Daniel Joo,"['Megalodon', 'Art of Deception']",N/A,"Actor, Stunts, Writer",19 wins & 5 nominations
1151,Brad Lee,Jenny Mesa,"['Cicada Song', 'Road Trippin']",N/A,"Actress, Cinematographer, Producer",N/A
1152,Brad Lee,Teddy Purdy,"['Brad Lee', 'WellFed']",N/A,"Actor, Additional Crew, Cinematographer",N/A
1153,Brad Lee,Austin Uku,"['A New Life', 'Cyborgs Universe']",N/A,"Actor, Producer",N/A
1154,Seven-Day Swindle,Aidan Taylor,"['Seven-Day Swindle', 'The Patient']",N/A,"Actor, Director, Writer",N/A
1155,Seven-Day Swindle,Nathan Crook,"['The Patient', 'Seven-Day Swindle']",N/A,"Cinematographer, Editor, Actor",N/A
1156,Seven-Day Swindle,Ross Carroll,"['The Patient', 'Blind Date']",1999,"Producer, Director, Actor",N/A
1157,Corrida,Marc Blucas,"['Knight and Day', 'Underground']",1972,"Actor, Producer, Writer",1 win
1158,Corrida,Justin Huen,"['Justified', 'Angel of Death']",N/A,"Actor, Producer, Director",10 wins & 2 nominations
1159,Corrida,David Castañeda,"['Sicario: Day of the Soldado', 'The Umbrella Academy']",1989,"Actor, Writer, Director",3 nominations
1160,Corrida,David Castro,"['The Lincoln Lawyer', 'Nude Nuns with Big Guns']",N/A,"Actor, Director, Producer",N/A
1161,Corrida,Rose Bianco,"['Cobra Kai', 'Project Power']",N/A,"Actress, Producer, Soundtrack",1 nomination
1162,Corrida,Callan Farris,"['Gabby Duran & The Unsittables', ""Grey's Anatomy""]",N/A,Actor,N/A
1163,The Sleepwalker,Justin Tuthill,"['5 Years Gone', 'The Orpheus Protocol']",N/A,"Actor, Producer",1 win & 3 nominations
1164,The Sleepwalker,Cat Alter,"['Homemade Movies', 'No Chill']",N/A,"Actress, Producer, Writer",N/A
1165,The Sleepwalker,Jacare Calhoun,"['Comedian Epic Fail. (No Homo)', ""Jacare's List""]",1981,"Actor, Producer, Director",N/A
1166,The Sleepwalker,Erin Stack,"['All I Need', '#TheAssignment']",N/A,"Actress, Writer",5′ 6″ (1.68 m)
1167,The Sleepwalker,Sandra Kate Burck,"['Lessons in Chemistry', 'The Middle']",N/A,Actress,N/A
1168,The Sleepwalker,Matthew Marcy,"['South of Hope Street', 'This Tunnel South']",N/A,"Actor, Writer, Director",N/A
1169,The Sleepwalker,Cynthia Aguilar,"['Primal Instinct', 'Zero Sum Game']",N/A,"Actress, Director, Writer",N/A
1170,The Samaritan,Dakota Daulby,"['Billy the Kid', 'Longlegs']",N/A,"Actor, Producer, Writer",3 wins & 4 nominations
1171,The Samaritan,Darren Mann,"['1923', 'Embattled']",1989,"Actor, Writer, Producer",3 wins & 1 nomination
1172,The Samaritan,Philip Granger,"['Maid', 'Upload']",1964,"Actor, Producer, Director",2 wins & 3 nominations
1173,The Samaritan,Kenny Wood-Schatz,"['Superman & Lois', 'Nancy Drew']",N/A,"Actor, Transportation Department, Additional Crew",N/A
1174,The Samaritan,Avery Fane,"['The Flash', 'PLUG en PLAY']",N/A,"Actor, Producer, Second Unit Director or Assistant Director",14 wins & 1 nomination
1175,The Samaritan,Parker Shell,"['Téssera Tales of Joseph', ""Vinny's Girl""]",N/A,"Actor, Camera and Electrical Department",N/A
1176,The Samaritan,Jason Verner,"['I Dare You', ""Raven's Cabin""]",N/A,"Actor, Producer, Additional Crew",N/A
1177,The Samaritan,Harrison Houde,"['Diary of a Wimpy Kid', 'Some Assembly Required']",26,"Actor, Director, Producer",11 wins & 9 nominations
1178,The Bail Out,Eva Hamilton,"['Ruin Me', 'The Black Mass']",N/A,"Actress, Producer, Director",8 wins & 5 nominations
1179,The Bail Out,Joshua Basili,"['Brownies', 'Room 109']",N/A,"Actor, Director, Writer",1 nomination
1180,The Bail Out,Michael Joseph Pierce,"['Unfrosted', 'Road to Terzetto']",16,"Actor, Producer, Writer",14 wins & 6 nominations
1181,The Bail Out,Cecilia Benevich,"['Supernal Darkness/Protege Project', 'Therapists']",N/A,Actress,N/A
1182,The Bail Out,Mackenzie Augustin,"['Live and Die in East LA', 'Virgin Love Diaries']",N/A,"Actress, Make-Up Department, Producer",N/A
1183,The Bail Out,Theodore Mark Martinez,"['Shifter', 'Soul Hunters']",N/A,Actor,N/A
1184,The Bail Out,Tanya Raisa,"['Bent Spoons', 'Pool Man']",11,"Actress, Casting Department, Additional Crew",2 wins
1185,The Bail Out,Jaseida Mojica,"['Will & Grace', 'Maxxx']",N/A,"Actress, Producer, Writer",N/A
1186,Shut Up and Run,Cameron Barnes,"['Betrayed', ""Devil's Cove""]",N/A,"Actor, Producer, Writer",1 win
1187,Shut Up and Run,Dimitry Rozental,"['Bosch: Legacy', 'Call of Duty: Modern Warfare']",N/A,"Actor, Additional Crew",1 win
1188,Shut Up and Run,Katie Lynn Stoddard,"['Shut Up and Run', 'Washerwoman']",N/A,"Actress, Producer, Sound Department",Katie Stoddard
1189,State of Ward,Dean Cain,"[""God's Not Dead"", 'Out of Time']",1966,"Actor, Producer, Writer",11 wins & 7 nominations
1190,State of Ward,Fivel Stewart,"['Atypical', 'Roar']",1996,"Actress, Stunts, Soundtrack",N/A
1191,State of Ward,Dian Van Patten,"['Inside the Casket', '24']",1951,"Actress, Producer, Additional Crew",1 win
1192,State of Ward,Leif Gantvoort,"['NCIS', 'The Amazing Spider-Man']",1972,"Actor, Director, Writer",5 wins & 1 nomination
1193,State of Ward,Tessa Espinola,"['The Big Show Show', 'Coop and Cami Ask the World']",N/A,"Actress, Additional Crew",3 wins & 2 nominations
1194,State of Ward,A. Russell Andrews,"['Insecure', 'Peppermint']",N/A,"Actor, Producer, Second Unit Director or Assistant Director",1 nomination
1195,Yoshii,Anthony Phosy,"['Tragically Beautiful', 'Yoshii']",N/A,"Actor, Producer, Additional Crew",N/A
1196,Yoshii,SoYun Park,"['Yoshii', 'Monarch']",N/A,Actor,N/A
1197,Yoshii,Jimmy Thavongsa,"['Poison Tree', 'Yoshii']",N/A,Actor,N/A
1198,Yoshii,Yossie Mulyadi,"['Bromates', 'Hillbilly Elegy']",N/A,"Actress, Writer, Casting Department",N/A
1199,Yoshii,Nick Viau,"['Pain Love & Passion', 'Yoshii']",N/A,Actor,N/A
1200,Yoshii,Ryan Tran,"['The Happytime Murders', 'Yoshii']",N/A,Actor,N/A
1201,2 Bullets,Yan-Kay Crystal Lowe,"['Final Destination 3', 'Black Christmas']",1981,"Actress, Producer, Director",9 wins & 6 nominations
1202,2 Bullets,Megan Hui,"['Deadpool 2', 'Rebel Moon - Part One: A Child of Fire']",1987,"Stunts, Actress",2 nominations
1203,2 Bullets,Thomas Newman,"['Fantastic Four: Rise of the Silver Surfer', 'Lake Placid']",N/A,"Make-Up Department, Actor, Additional Crew",N/A
1204,2 Bullets,Cameron Forbes,"['Death Note', 'Bates Motel']",N/A,"Actor, Art Department",N/A
1205,2 Bullets,Natalie Goyarzu,"['Baby Sellers', 'Temptations']",N/A,Actress,5′ 2″ (1.57 m)
1206,Dead Phone,Hunter Burkhead,"['Hægtesse', 'Willie the Talking Doll']",N/A,"Editor, Cinematographer, Director",N/A
1207,Dead Phone,Morgan Gurganus,"['Under the Mill 2: Klownly Reunion', 'Dead Phone']",N/A,Actress,N/A
1208,Dead Phone,Debbie Dodson,"['Under the Mill 2: Klownly Reunion', 'MountAlien']",N/A,"Actress, Director, Cinematographer",N/A
1209,Dead Phone,William Wilson,"['Under the Mill 2: Klownly Reunion', 'Dead Phone']",N/A,Actor,N/A
1210,The Pharaoh's Eye,Gerardo Cabal,"[""The Pharaoh's Eye"", 'Brave New World']",N/A,"Actor, Writer, Producer",N/A
1211,The Pharaoh's Eye,Alejandro Córdova,"[""The Pharaoh's Eye"", 'Leyendas Urbanas: Roja Pesadilla']",N/A,Actor,N/A
1212,The Pharaoh's Eye,Eli Loga,"['Deadly Games', ""The Pharaoh's Eye""]",N/A,Actress,N/A
1213,The Gangsters,Sofie Gällerspång,"['The Gangsters', 'Existens']",1990,"Actress, Art Department, Writer",5′ 7″ (1.70 m)
1214,The Revenge of Dean,Tom Norsemann,"['Burn Notice', ""Charlie's Angels""]",N/A,"Actor, Stunts",N/A
1215,The Revenge of Dean,Kayla Schaffroth,"['Millennials', 'The Revenge of Dean']",1995,"Actress, Location Management, Executive",1 win
1216,The Revenge of Dean,Austin Oesterling,"['Let Me Help You', 'Simple Twist']",N/A,Actor,1 win
1217,The Revenge of Dean,Kameron Gaxiola,"['Rising', 'Fighting Olympus']",N/A,"Actor, Writer, Special Effects",N/A
1218,Deliverance,Annarie Boor,"['A Matter of Causality', 'Icon of Betrayal']",N/A,"Actress, Talent Agent, Manager",8 wins & 6 nominations
1219,Deliverance,Paul J. Lane,"['The Full House', 'White Lies']",1965,"Director, Actor, Writer",38 wins & 10 nominations
1220,Deliverance,David Isiguzo,"['Maleficent: Mistress of Evil', 'Limbo']",N/A,"Actor, Writer, Producer",Ogechukwu David Isiguzo
1221,Deliverance,Simon Boor,"['A Matter of Causality', 'Icon of Betrayal']",N/A,"Producer, Writer, Editor",8 wins & 6 nominations
1222,Deliverance,James Thomson,"['Phantom Thread', 'Beast']",N/A,"Actor, Sound Department",N/A
1223,Deliverance,Danielle Boor,"['Deliverance: Redemption', 'A Matter of Causality']",N/A,Actress,N/A
1224,Puta Libre,Julia Batinova,"[""Tycoon's Interpreter"", 'Au large de Bad Ragaz']",N/A,Actress,N/A
1225,Puta Libre,Antonio Buíl,"['Nowhere', ""Vous n'êtes pas Ivan Gallatin""]",N/A,Actor,2 wins & 2 nominations
1226,Puta Libre,Anissa Cadelli,"['Puta Libre', 'Le Bal des Sirènes']",N/A,Actress,N/A
1227,Puta Libre,Felipe Castro,"['Une histoire provisoire', 'Cellule de crise']",N/A,Actor,N/A
1228,Bad Sheriff,Henrike Fehrs,"['Inga Lindström', 'Altes Land']",1984,"Actress, Writer, Art Department",N/A
1229,Bad Sheriff,Gregory B. Waldis,"['Ein Sommer auf Mallorca', 'Storm of Love']",1967,"Actor, Producer",N/A
1230,You Wanted to Be a Poem,Nike Martens,"['Black Death', 'Dating Lanzelot']",1985,Actress,5′ 7″ (1.70 m)
1231,KirbyKip: The Story of Pablo,Julian Miranda,"['American Idol: Transformers Edition', 'KirbyKip: The Story of Pablo']",N/A,"Actor, Producer, Director",N/A
1232,KirbyKip: The Story of Pablo,Gregory Hernandez,"['Tim vs. Tom', 'Totally a Robot']",2003,"Producer, Director, Writer",N/A
1233,KirbyKip: The Story of Pablo,Jaydan Miranda,"['KirbyKip: The Story of Pablo', 'Raven Gly Saga']",N/A,Actor,N/A
1234,KirbyKip: The Story of Pablo,Isaac Saldivar,"['KirbyKip: The Story of Pablo', 'The KirbyKip Show']",N/A,N/A,N/A
1235,Downtown: The Aftermath,Trevor Aabel,"['Narrows', 'Darkest Case']",N/A,"Actor, Stunts",N/A
1236,Star Wars: An Idiot's Array,Elias Noel,"[""Star Wars: An Idiot's Array"", 'Splitting the D']",N/A,"Actor, Writer, Director",1 nomination
1237,Star Wars: An Idiot's Array,Michael Filisky,"[""Star Wars: An Idiot's Array"", 'Before They Vanish']",N/A,Actor,N/A
1238,Star Wars: An Idiot's Array,Aren Mineo,"['215 Sullivan', ""Star Wars: An Idiot's Array""]",N/A,"Actor, Writer, Additional Crew",N/A
1239,Star Wars: An Idiot's Array,Christopher Kardos,"['The Overpass', 'Splitting the D']",N/A,"Actor, Music Department, Writer",N/A
